"reaction","days","subj"
236.27191914637382,4,"S000786"
220.30724504010516,5,"S000786"
205.63126974542536,6,"S000786"
190.64555121689352,7,"S000786"
212.94448523625343,8,"S000786"
212.2795029092852,9,"S000786"
199.42176001468448,0,"S000787"
242.99734499552716,1,"S000787"
263.29838063805255,2,"S000787"
267.5842996407316,3,"S000787"
251.77252016725555,4,"S000787"
293.1480668673599,5,"S000787"
287.40790116546714,6,"S000787"
316.59270476793574,7,"S000787"
318.20584491183115,8,"S000787"
312.5785623849401,9,"S000787"
238.74264499354993,0,"S000788"
305.30217710145223,1,"S000788"
291.0839446100312,2,"S000788"
285.9063232884756,3,"S000788"
318.4048271068137,4,"S000788"
336.48614053343636,5,"S000788"
354.745985077947,6,"S000788"
359.7252376907101,7,"S000788"
372.8801469983702,8,"S000788"
405.6521027605153,9,"S000788"
194.69989896358538,0,"S000789"
251.00272579197318,1,"S000789"
264.4718026632174,2,"S000789"
267.2849693187745,3,"S000789"
260.4370752405334,4,"S000789"
318.5291645649677,5,"S000789"
269.6867393293312,6,"S000789"
360.11190788191703,7,"S000789"
333.7833135902713,8,"S000789"
366.7631785719725,9,"S000789"
256.9678706869936,0,"S000790"
233.69559437400733,1,"S000790"
203.4228909036798,2,"S000790"
203.16858979832946,3,"S000790"
179.21367972268075,4,"S000790"
211.92987728705103,5,"S000790"
215.48036288949504,6,"S000790"
207.5385708304784,7,"S000790"
163.5387058590265,8,"S000790"
198.77418271534526,9,"S000790"
351.04916461079443,0,"S000791"
303.3426433469669,1,"S000791"
241.80772385571046,2,"S000791"
316.4413072857863,3,"S000791"
275.88737432955037,4,"S000791"
325.7160592545324,5,"S000791"
293.0464272677127,6,"S000791"
330.7442544444827,7,"S000791"
339.2250025991134,8,"S000791"
337.51538481349235,9,"S000791"
289.71719299711435,0,"S000792"
269.7834812305398,1,"S000792"
288.8169945314836,2,"S000792"
307.2500612938507,3,"S000792"
327.6285761060397,4,"S000792"
287.9285777898545,5,"S000792"
316.08387646358364,6,"S000792"
328.00033388109,7,"S000792"
313.1989832238453,8,"S000792"
280.02443321922283,9,"S000792"
218.7938077820547,0,"S000793"
238.90192868546012,1,"S000793"
238.80387380093552,2,"S000793"
222.63648869720527,3,"S000793"
320.62498681289003,4,"S000793"
248.3474539557217,5,"S000793"
300.4210524311006,6,"S000793"
304.85537946060236,7,"S000793"
323.67679034427243,8,"S000793"
285.7659946020604,9,"S000793"
289.3429684078702,0,"S000794"
274.03260147378865,1,"S000794"
272.0319843227029,2,"S000794"
278.62806027779703,3,"S000794"
308.22853480968735,4,"S000794"
320.0187027277539,5,"S000794"
286.96897652763585,6,"S000794"
287.41061649701265,7,"S000794"
301.7209365106004,8,"S000794"
320.0594425215391,9,"S000794"
260.9397865468624,0,"S000795"
263.27802521302806,1,"S000795"
285.36527426665407,2,"S000795"
245.64455507024468,3,"S000795"
318.4300249448615,4,"S000795"
310.47430463311025,5,"S000795"
402.3232722107764,6,"S000795"
358.74903522201265,7,"S000795"
298.0341500783489,8,"S000795"
368.11761095568056,9,"S000795"
220.27428391621027,0,"S000796"
254.47643167424647,1,"S000796"
300.0428361108353,2,"S000796"
270.7099974485705,3,"S000796"
234.61214704708186,4,"S000796"
285.3615495191616,5,"S000796"
325.8785575812287,6,"S000796"
352.667352811551,7,"S000796"
339.3927356006349,8,"S000796"
337.67565479857177,9,"S000796"
201.70826805820965,0,"S000797"
228.7309599011483,1,"S000797"
195.6143610636908,2,"S000797"
216.59373038542242,3,"S000797"
322.46389613644084,4,"S000797"
305.0248568422111,5,"S000797"
334.3477354138025,6,"S000797"
305.5883486944069,7,"S000797"
352.4685878577798,8,"S000797"
359.05975027825605,9,"S000797"
292.01356431433226,0,"S000798"
280.72452009601506,1,"S000798"
275.12730267987246,2,"S000798"
274.6973548526878,3,"S000798"
299.8299097744605,4,"S000798"
329.2991490259715,5,"S000798"
289.0681523904765,6,"S000798"
268.20824667584884,7,"S000798"
247.18753438180048,8,"S000798"
256.04763018796234,9,"S000798"
250.22165610655426,0,"S000799"
297.74793615036776,1,"S000799"
329.58275550051326,2,"S000799"
252.07795156404427,3,"S000799"
285.49008692284417,4,"S000799"
306.10149647376187,5,"S000799"
295.23134085745977,6,"S000799"
295.530094658878,7,"S000799"
277.18643554941946,8,"S000799"
319.29879181945245,9,"S000799"
379.52322702502556,0,"S000800"
342.4427527211756,1,"S000800"
333.3387701856085,2,"S000800"
302.19360751557855,3,"S000800"
290.0507736246036,4,"S000800"
281.72320204608445,5,"S000800"
324.33361466736903,6,"S000800"
271.45069461181697,7,"S000800"
334.12320744427547,8,"S000800"
342.4380216792228,9,"S000800"
238.87866713207902,0,"S000801"
316.22224699800637,1,"S000801"
274.1436027296257,2,"S000801"
273.77893099156756,3,"S000801"
323.94040877403506,4,"S000801"
318.88556022486887,5,"S000801"
340.5643863281979,6,"S000801"
340.0977541769968,7,"S000801"
385.52250219882404,8,"S000801"
395.113822044486,9,"S000801"
317.6942841489733,0,"S000802"
310.85410724605566,1,"S000802"
295.97211484291904,2,"S000802"
274.8111368184003,3,"S000802"
246.91358989838278,4,"S000802"
255.75960810992277,5,"S000802"
288.2430046609006,6,"S000802"
243.53154060863525,7,"S000802"
264.63933895204946,8,"S000802"
291.5592640164537,9,"S000802"
218.1034571014631,0,"S000803"
257.0055225746027,1,"S000803"
236.02969970892826,2,"S000803"
269.93467010048084,3,"S000803"
311.0424558651562,4,"S000803"
318.31330691695877,5,"S000803"
296.1041473196705,6,"S000803"
310.6089133498119,7,"S000803"
303.6302083342995,8,"S000803"
333.44853349756687,9,"S000803"
264.8567930590166,0,"S000804"
289.7051403508261,1,"S000804"
311.7892251024312,2,"S000804"
250.0567303426378,3,"S000804"
276.43141333375024,4,"S000804"
251.63538975828928,5,"S000804"
274.24260789662776,6,"S000804"
267.17043832910315,7,"S000804"
320.2726022425932,8,"S000804"
338.2648164293886,9,"S000804"
198.43778983909257,0,"S000805"
243.9135297874372,1,"S000805"
273.8375868845179,2,"S000805"
287.20119543584417,3,"S000805"
333.37856197870224,4,"S000805"
338.22530374550087,5,"S000805"
312.687830477475,6,"S000805"
328.5494393972252,7,"S000805"
400.9289334499221,8,"S000805"
421.7554728576639,9,"S000805"
290.6082873260843,0,"S000806"
282.58608370565764,1,"S000806"
316.9711647946675,2,"S000806"
315.59770356054975,3,"S000806"
347.8922820661861,4,"S000806"
292.33555085824185,5,"S000806"
310.74701020272965,6,"S000806"
328.7311045419527,7,"S000806"
352.29579175391865,8,"S000806"
353.71753332140185,9,"S000806"
230.5632730049157,0,"S000807"
227.58789543607517,1,"S000807"
249.252011615867,2,"S000807"
276.4706047022716,3,"S000807"
305.7810552065594,4,"S000807"
311.0692880884828,5,"S000807"
294.50969446722473,6,"S000807"
334.7990336880721,7,"S000807"
365.81230067610574,8,"S000807"
395.35495630484445,9,"S000807"
235.4252742303246,0,"S000808"
294.5567281751492,1,"S000808"
220.32287073434912,2,"S000808"
226.98756203216223,3,"S000808"
288.8359472332155,4,"S000808"
298.75552870676523,5,"S000808"
247.79071539960037,6,"S000808"
295.59840670731296,7,"S000808"
254.20404982680523,8,"S000808"
297.04481295894203,9,"S000808"
234.60689845771026,0,"S000809"
281.1489806906696,1,"S000809"
295.22369697119996,2,"S000809"
287.1402234579724,3,"S000809"
314.17742194731085,4,"S000809"
328.61216803505374,5,"S000809"
346.91967259952685,6,"S000809"
384.0715175489438,7,"S000809"
354.32781722707176,8,"S000809"
382.4025160377703,9,"S000809"
224.61500267010322,0,"S000810"
234.5762530540208,1,"S000810"
248.55444016371496,2,"S000810"
224.8955928279513,3,"S000810"
319.4840063458331,4,"S000810"
309.1189167684707,5,"S000810"
308.3560950914867,6,"S000810"
301.3704053044289,7,"S000810"
333.14915391554354,8,"S000810"
322.05188542323157,9,"S000810"
184.90543418321494,0,"S000811"
257.5867472021895,1,"S000811"
250.7679646869808,2,"S000811"
271.55055528155106,3,"S000811"
204.98358283309724,4,"S000811"
289.8825652411027,5,"S000811"
224.7265510560272,6,"S000811"
251.3354372305258,7,"S000811"
241.48798289964384,8,"S000811"
302.36657146676987,9,"S000811"
197.10168952371663,0,"S000812"
174.59037716752303,1,"S000812"
168.35309461315575,2,"S000812"
202.24816582011576,3,"S000812"
203.26716887007996,4,"S000812"
193.3968510611298,5,"S000812"
207.92094652799864,6,"S000812"
236.73242455969302,7,"S000812"
241.5468615190678,8,"S000812"
245.11597809421542,9,"S000812"
307.84514914844016,0,"S000813"
285.534926785248,1,"S000813"
265.3546490534822,2,"S000813"
305.2094865258686,3,"S000813"
351.5739567852438,4,"S000813"
349.0318734745398,5,"S000813"
297.2769808031758,6,"S000813"
390.1741492930851,7,"S000813"
366.66948351616975,8,"S000813"
400.7999802697489,9,"S000813"
211.0744029645942,0,"S000814"
265.5491111758609,1,"S000814"
270.48701693878496,2,"S000814"
253.03075256894027,3,"S000814"
290.84326094888735,4,"S000814"
222.88842934615184,5,"S000814"
253.07476069085013,6,"S000814"
273.1712658047946,7,"S000814"
287.85917191342566,8,"S000814"
349.95678825424983,9,"S000814"
257.02105463331463,0,"S000815"
248.10812793324328,1,"S000815"
264.0590526095805,2,"S000815"
287.9245260717177,3,"S000815"
267.9817665047777,4,"S000815"
334.301177639281,5,"S000815"
318.0487485188534,6,"S000815"
290.33546593405845,7,"S000815"
352.2618910534039,8,"S000815"
359.82925483017056,9,"S000815"
289.6125721130728,0,"S000816"
352.9229366860877,1,"S000816"
314.641749575229,2,"S000816"
345.12958752005454,3,"S000816"
352.9012951708498,4,"S000816"
347.2618079882724,5,"S000816"
399.5138168371927,6,"S000816"
401.46407611905,7,"S000816"
395.9620335488522,8,"S000816"
434.01117625397967,9,"S000816"
195.68023583751676,0,"S000817"
263.936461250765,1,"S000817"
265.54195558383435,2,"S000817"
242.02137749302392,3,"S000817"
270.58730094026964,4,"S000817"
262.2309610670529,5,"S000817"
329.3632819143839,6,"S000817"
355.97779858144946,7,"S000817"
398.9038081298636,8,"S000817"
348.17343832105075,9,"S000817"
254.11405770236817,0,"S000818"
272.11569517823256,1,"S000818"
310.17724132224146,2,"S000818"
305.2980663961792,3,"S000818"
302.1682791590193,4,"S000818"
299.2147777126208,5,"S000818"
332.9212720361743,6,"S000818"
361.9748613493807,7,"S000818"
363.2533266995599,8,"S000818"
384.6677143540097,9,"S000818"
177.77457084420928,0,"S000819"
169.3819625133303,1,"S000819"
193.7170481884629,2,"S000819"
179.4086120742548,3,"S000819"
185.9577265936591,4,"S000819"
224.10870909615068,5,"S000819"
191.66097547543853,6,"S000819"
267.7147001083687,7,"S000819"
221.8967480767052,8,"S000819"
185.207083359878,9,"S000819"
232.00795004217443,0,"S000820"
284.1805472741939,1,"S000820"
293.84222584997923,2,"S000820"
261.7867876291853,3,"S000820"
247.65746314112263,4,"S000820"
289.42043245995876,5,"S000820"
340.21221282535873,6,"S000820"
322.8616207404866,7,"S000820"
367.58436110881325,8,"S000820"
323.1242529573063,9,"S000820"
291.8026572835137,0,"S000821"
260.8393166873254,1,"S000821"
314.3604986541678,2,"S000821"
284.0627013827935,3,"S000821"
267.15348782788755,4,"S000821"
313.2148754670901,5,"S000821"
298.2577506171199,6,"S000821"
329.62845072641846,7,"S000821"
358.6524723970972,8,"S000821"
362.89653250993206,9,"S000821"
209.85755556252923,0,"S000822"
197.9836711093448,1,"S000822"
218.2983996421861,2,"S000822"
251.26913623338783,3,"S000822"
250.74099010717796,4,"S000822"
259.8523848145564,5,"S000822"
253.5319276991284,6,"S000822"
201.1976822230585,7,"S000822"
313.15222644801565,8,"S000822"
282.81928520732083,9,"S000822"
179.36390462733243,0,"S000823"
222.906273412597,1,"S000823"
226.59221804417788,2,"S000823"
211.38021871717376,3,"S000823"
244.91532729004962,4,"S000823"
241.93221729561688,5,"S000823"
238.63273817887134,6,"S000823"
306.02539581466846,7,"S000823"
307.27809175086594,8,"S000823"
272.0593097672583,9,"S000823"
325.81440024600346,0,"S000824"
333.1878579425464,1,"S000824"
349.56569247209455,2,"S000824"
337.4225451838542,3,"S000824"
339.9152055445042,4,"S000824"
376.34920994532524,5,"S000824"
379.43765367466347,6,"S000824"
393.77687942078256,7,"S000824"
470.3825391673477,8,"S000824"
393.10382842934456,9,"S000824"
270.20709551110355,0,"S000825"
270.1894748664152,1,"S000825"
232.8637359779134,2,"S000825"
309.79278112564384,3,"S000825"
308.6834542922514,4,"S000825"
369.93150020631674,5,"S000825"
312.3428986179483,6,"S000825"
374.9517775685072,7,"S000825"
373.10163771823585,8,"S000825"
402.4639744967835,9,"S000825"
237.6852885661641,0,"S000826"
179.53648533408648,1,"S000826"
257.26449534187236,2,"S000826"
243.2611896524996,3,"S000826"
213.28725034453365,4,"S000826"
211.16380298481567,5,"S000826"
228.85321329346235,6,"S000826"
215.626934961245,7,"S000826"
221.0887534982844,8,"S000826"
245.37385747963486,9,"S000826"
319.12107443965317,0,"S000827"
331.5219792541265,1,"S000827"
268.77670183758505,2,"S000827"
348.7502341876726,3,"S000827"
346.82916663776217,4,"S000827"
346.29255310390164,5,"S000827"
382.10987760396296,6,"S000827"
382.93296082815095,7,"S000827"
386.2697358184641,8,"S000827"
366.5752465596658,9,"S000827"
260.3390515838146,0,"S000828"
272.94333560851317,1,"S000828"
238.04928711901363,2,"S000828"
292.7835770968178,3,"S000828"
322.44690050626474,4,"S000828"
316.2310118931953,5,"S000828"
390.7420270016022,6,"S000828"
378.7867664454335,7,"S000828"
338.0035759138448,8,"S000828"
353.18139481043875,9,"S000828"
293.8826449829417,0,"S000829"
248.54896339224732,1,"S000829"
338.51191713680277,2,"S000829"
331.5392648136889,3,"S000829"
285.7098676490862,4,"S000829"
334.6641822078073,5,"S000829"
366.3652038299735,6,"S000829"
367.6609701885161,7,"S000829"
308.9837987087552,8,"S000829"
364.47129080662353,9,"S000829"
192.29216647253568,0,"S000830"
160.00350417367952,1,"S000830"
251.98848046750763,2,"S000830"
214.82971465100698,3,"S000830"
261.63354736297714,4,"S000830"
258.3635351566933,5,"S000830"
284.7436613280388,6,"S000830"
263.0160312078038,7,"S000830"
233.7579926565708,8,"S000830"
284.24198633738365,9,"S000830"
191.55947288353696,0,"S000831"
287.0933179702587,1,"S000831"
276.39982090513934,2,"S000831"
296.66946880360473,3,"S000831"
278.82797785535814,4,"S000831"
286.8613472979043,5,"S000831"
314.0393024361077,6,"S000831"
365.4860395654035,7,"S000831"
356.49493097534145,8,"S000831"
388.62853672037926,9,"S000831"
238.42230600519645,0,"S000832"
237.79798154279288,1,"S000832"
237.2204618111766,2,"S000832"
219.00563877586345,3,"S000832"
234.30023889159278,4,"S000832"
313.01005511617853,5,"S000832"
280.02410592125483,6,"S000832"
265.6992268245928,7,"S000832"
286.509226362029,8,"S000832"
285.82328269676736,9,"S000832"
252.92213261307936,0,"S000833"
271.5039294309104,1,"S000833"
254.36861359243773,2,"S000833"
290.9950569803738,3,"S000833"
297.7578296919389,4,"S000833"
302.58499621691357,5,"S000833"
278.6312276962017,6,"S000833"
288.7072357645302,7,"S000833"
372.06804910026955,8,"S000833"
330.5529100911185,9,"S000833"
225.1770988526602,0,"S000834"
226.70904403146534,1,"S000834"
191.3917869943269,2,"S000834"
203.70473374307102,3,"S000834"
216.46168677688206,4,"S000834"
228.15679319676866,5,"S000834"
228.5000494078781,6,"S000834"
294.96374969129005,7,"S000834"
214.2061792808293,8,"S000834"
214.70532896839745,9,"S000834"
209.21863486243655,0,"S000835"
193.16024795071615,1,"S000835"
246.2396618173805,2,"S000835"
204.09357128620067,3,"S000835"
279.4021443668944,4,"S000835"
237.1826190834942,5,"S000835"
260.7389985515059,6,"S000835"
293.52172814949085,7,"S000835"
306.2552104016417,8,"S000835"
253.51936877916668,9,"S000835"
243.24695081539446,0,"S000836"
285.261566239531,1,"S000836"
279.17695432131154,2,"S000836"
280.48298147755975,3,"S000836"
334.0877674345181,4,"S000836"
299.5703360550261,5,"S000836"
339.5612466734122,6,"S000836"
326.20279096108595,7,"S000836"
384.2673694715018,8,"S000836"
397.82195760173374,9,"S000836"
246.99928004810997,0,"S000837"
295.10410562364774,1,"S000837"
254.65720022689717,2,"S000837"
341.17950781756485,3,"S000837"
287.56716551899007,4,"S000837"
261.56057211756723,5,"S000837"
314.3986648646592,6,"S000837"
326.6849517462627,7,"S000837"
348.6778875992233,8,"S000837"
369.92138993440994,9,"S000837"
260.66617640956207,0,"S000838"
205.27368029334957,1,"S000838"
235.32091072291158,2,"S000838"
284.46182760049805,3,"S000838"
284.5483688865386,4,"S000838"
342.7687748332752,5,"S000838"
300.47541585061305,6,"S000838"
347.86877593080186,7,"S000838"
293.4754438453784,8,"S000838"
356.4282761078969,9,"S000838"
272.4587421072274,0,"S000839"
256.9349001827361,1,"S000839"
264.7947481639444,2,"S000839"
241.9090808054638,3,"S000839"
236.81826398259898,4,"S000839"
196.38103511975055,5,"S000839"
258.849929604522,6,"S000839"
219.49185411806786,7,"S000839"
179.37997822270515,8,"S000839"
271.29470897529757,9,"S000839"
220.35989129574622,0,"S000840"
227.9733737135156,1,"S000840"
225.84915737377744,2,"S000840"
314.5621576754296,3,"S000840"
250.31866750041794,4,"S000840"
225.6280680156349,5,"S000840"
261.1815107600623,6,"S000840"
277.5185656869027,7,"S000840"
263.8417534999063,8,"S000840"
277.20359753211113,9,"S000840"
230.08353222440732,0,"S000841"
215.69910153503756,1,"S000841"
267.28069827954783,2,"S000841"
203.64381712641034,3,"S000841"
246.23753302079902,4,"S000841"
270.23032959852736,5,"S000841"
291.6463588739562,6,"S000841"
278.8586918911184,7,"S000841"
289.8387571165642,8,"S000841"
331.42319394732215,9,"S000841"
278.59023359856684,0,"S000842"
265.5153190650532,1,"S000842"
281.27791670431094,2,"S000842"
270.30365546855353,3,"S000842"
343.48669321822484,4,"S000842"
323.4167732334618,5,"S000842"
302.8654801862428,6,"S000842"
383.54182776734785,7,"S000842"
415.65830173079377,8,"S000842"
396.4831462154193,9,"S000842"
313.14881764469806,0,"S000843"
280.7949875545692,1,"S000843"
297.8439592862211,2,"S000843"
269.74729383718926,3,"S000843"
290.92843977120236,4,"S000843"
326.10147916580826,5,"S000843"
315.66594176505,6,"S000843"
367.70261687054426,7,"S000843"
381.0354229342383,8,"S000843"
305.62604876009914,9,"S000843"
259.24735872036507,0,"S000844"
247.2665202076784,1,"S000844"
232.51362117555678,2,"S000844"
220.71395622251327,3,"S000844"
256.244424386287,4,"S000844"
217.19775252754891,5,"S000844"
255.53166541628002,6,"S000844"
243.3135047371483,7,"S000844"
259.8940892554434,8,"S000844"
249.64639016981712,9,"S000844"
221.5276570395351,0,"S000845"
256.5746171586231,1,"S000845"
341.0103416571616,2,"S000845"
255.59698292189017,3,"S000845"
289.4692199277534,4,"S000845"
290.00472632781276,5,"S000845"
313.61292209398596,6,"S000845"
316.0538962171067,7,"S000845"
318.5032347718616,8,"S000845"
313.1638648884199,9,"S000845"
273.63365558864473,0,"S000846"
236.50177284838637,1,"S000846"
249.25031145210764,2,"S000846"
231.85740033143006,3,"S000846"
304.2031173263179,4,"S000846"
329.0433488282738,5,"S000846"
304.5938636126678,6,"S000846"
309.41510095267375,7,"S000846"
328.72240451022554,8,"S000846"
333.4498890136234,9,"S000846"
283.65649418694846,0,"S000847"
216.76769119812982,1,"S000847"
248.37284119420335,2,"S000847"
307.2433330327287,3,"S000847"
278.5765854836804,4,"S000847"
330.741491159899,5,"S000847"
301.6315640999358,6,"S000847"
291.71719258977174,7,"S000847"
336.5757841764782,8,"S000847"
370.9825240173751,9,"S000847"
228.73151737053294,0,"S000848"
221.8839307781598,1,"S000848"
196.6164754202328,2,"S000848"
215.94389309502037,3,"S000848"
252.27314399694575,4,"S000848"
237.679556271755,5,"S000848"
228.74224437059243,6,"S000848"
270.0445247789998,7,"S000848"
285.89011730041665,8,"S000848"
308.9299297789841,9,"S000848"
240.69508466498775,0,"S000849"
253.95244717662803,1,"S000849"
236.2162168567512,2,"S000849"
268.77263658357595,3,"S000849"
258.64029540458847,4,"S000849"
303.2486554047387,5,"S000849"
311.3346197976089,6,"S000849"
280.6507163963816,7,"S000849"
332.3858500109278,8,"S000849"
317.09324368567553,9,"S000849"
246.12029118974115,0,"S000850"
312.6360515429702,1,"S000850"
224.0965221243215,2,"S000850"
204.82236471078426,3,"S000850"
278.7808124541137,4,"S000850"
287.9543958030066,5,"S000850"
312.25026659562815,6,"S000850"
337.0352455779286,7,"S000850"
328.73287445133104,8,"S000850"
412.65314253107385,9,"S000850"
182.21073763788453,0,"S000851"
288.0355153050067,1,"S000851"
257.17230226579574,2,"S000851"
242.0373286995238,3,"S000851"
279.51330914739935,4,"S000851"
266.38568247868517,5,"S000851"
344.80991364760837,6,"S000851"
305.5944645665733,7,"S000851"
291.3200149916571,8,"S000851"
324.4079193169537,9,"S000851"
234.47427659631904,0,"S000852"
240.49404814372306,1,"S000852"
244.44536599211716,2,"S000852"
287.4847945993507,3,"S000852"
323.2918485702876,4,"S000852"
363.80407126719876,5,"S000852"
323.0602397041878,6,"S000852"
364.5727094830969,7,"S000852"
386.294977281708,8,"S000852"
389.5913010117155,9,"S000852"
282.82060873585874,0,"S000853"
239.41189743136778,1,"S000853"
231.196449815455,2,"S000853"
266.26480501070273,3,"S000853"
232.92489969384025,4,"S000853"
306.87385468131254,5,"S000853"
276.3359206481869,6,"S000853"
345.1400324613685,7,"S000853"
264.1952617554154,8,"S000853"
270.98912692343475,9,"S000853"
259.4781851191087,0,"S000854"
268.67095782036677,1,"S000854"
275.5538528980284,2,"S000854"
291.39951538483956,3,"S000854"
272.0086772494738,4,"S000854"
328.6674651742348,5,"S000854"
296.66422435168215,6,"S000854"
313.72695687101,7,"S000854"
340.29344841940815,8,"S000854"
375.09903632872374,9,"S000854"
266.57033147551704,0,"S000855"
218.78018603088373,1,"S000855"
291.99610055299866,2,"S000855"
325.3920284358246,3,"S000855"
279.10222002908574,4,"S000855"
281.9479886826914,5,"S000855"
316.875762087335,6,"S000855"
330.36395728506056,7,"S000855"
314.05837004409005,8,"S000855"
356.42654909496656,9,"S000855"
210.5233310445752,0,"S000856"
204.6594595998333,1,"S000856"
277.84578332358564,2,"S000856"
248.4779719543022,3,"S000856"
244.25744508688206,4,"S000856"
280.5823532298786,5,"S000856"
312.46331984578467,6,"S000856"
237.93859576540476,7,"S000856"
303.0515590175742,8,"S000856"
284.1806546451749,9,"S000856"
276.94013937465434,0,"S000857"
283.6637689669315,1,"S000857"
327.8393693810593,2,"S000857"
365.9321563295996,3,"S000857"
360.29515024134275,4,"S000857"
390.7136431413722,5,"S000857"
389.9677110948588,6,"S000857"
487.0359679338739,7,"S000857"
419.18253477043726,8,"S000857"
492.20801706382986,9,"S000857"
209.71325366416258,0,"S000858"
294.54709113496926,1,"S000858"
251.9821719644,2,"S000858"
255.84211853932692,3,"S000858"
214.24562849948816,4,"S000858"
269.66559334562544,5,"S000858"
305.09811011096497,6,"S000858"
330.4855910280772,7,"S000858"
344.6628763055825,8,"S000858"
271.6082363606731,9,"S000858"
282.9151131464828,0,"S000859"
287.88552756375066,1,"S000859"
298.3348997378309,2,"S000859"
293.72280151843063,3,"S000859"
329.3637732175772,4,"S000859"
366.71344324569435,5,"S000859"
359.0811997519064,6,"S000859"
331.43487831765293,7,"S000859"
356.607014171256,8,"S000859"
357.6946741000994,9,"S000859"
240.2585655944418,0,"S000860"
261.49852200034337,1,"S000860"
309.528826661774,2,"S000860"
325.51940467685114,3,"S000860"
295.97931176229866,4,"S000860"
317.30777783078975,5,"S000860"
344.2686998780105,6,"S000860"
347.2644884128893,7,"S000860"
356.293971873343,8,"S000860"
380.9443998406636,9,"S000860"
267.51710872073835,0,"S000861"
235.86444576546504,1,"S000861"
253.007132734307,2,"S000861"
290.46539627531814,3,"S000861"
298.5826245084938,4,"S000861"
356.9033339369346,5,"S000861"
332.28354313602586,6,"S000861"
312.74654748482607,7,"S000861"
359.6254976791033,8,"S000861"
324.70473361667473,9,"S000861"
242.4562959212498,0,"S000862"
149.11474583769336,1,"S000862"
250.57025788986078,2,"S000862"
294.5913532367599,3,"S000862"
316.8639552684889,4,"S000862"
318.2114268688236,5,"S000862"
308.4881108050921,6,"S000862"
352.64920886998976,7,"S000862"
382.7079265056008,8,"S000862"
358.94945950424915,9,"S000862"
234.28557039428318,0,"S000863"
320.9929434119856,1,"S000863"
307.1914396782351,2,"S000863"
323.64114626699654,3,"S000863"
363.1252599016118,4,"S000863"
392.0002092183896,5,"S000863"
372.5380762248994,6,"S000863"
442.528304477396,7,"S000863"
468.7135491044414,8,"S000863"
493.00856263879336,9,"S000863"
221.03242874053322,0,"S000864"
204.3723688430195,1,"S000864"
172.28667803221978,2,"S000864"
238.81311158258237,3,"S000864"
253.93226788717968,4,"S000864"
285.3490780277692,5,"S000864"
252.47222510815482,6,"S000864"
264.0821403670312,7,"S000864"
258.66522922791563,8,"S000864"
256.405589977902,9,"S000864"
228.30999617768913,0,"S000865"
228.1804612133379,1,"S000865"
196.19278424874886,2,"S000865"
229.8544761314607,3,"S000865"
226.60362824543793,4,"S000865"
241.7621560125835,5,"S000865"
252.7960645013899,6,"S000865"
271.83547216485545,7,"S000865"
317.37135488329125,8,"S000865"
237.7074909668289,9,"S000865"
294.24937592086656,0,"S000866"
325.7022733281918,1,"S000866"
275.408388960582,2,"S000866"
296.7748112413587,3,"S000866"
333.31514990693876,4,"S000866"
288.25197824251023,5,"S000866"
281.4187067965977,6,"S000866"
322.8511946145833,7,"S000866"
288.02622725218293,8,"S000866"
282.6747843374487,9,"S000866"
254.4866677813523,0,"S000867"
312.04397181551155,1,"S000867"
244.01035433830248,2,"S000867"
267.1396271143824,3,"S000867"
271.61905489657124,4,"S000867"
296.3367012650684,5,"S000867"
285.1066262585753,6,"S000867"
270.37727424715865,7,"S000867"
301.81172717750485,8,"S000867"
316.80049389224104,9,"S000867"
284.35810092963214,0,"S000868"
289.48432121314806,1,"S000868"
313.4105742000248,2,"S000868"
321.956816090792,3,"S000868"
328.3010907922455,4,"S000868"
316.17427016166545,5,"S000868"
366.5724251844086,6,"S000868"
333.97226403028515,7,"S000868"
373.9471134737091,8,"S000868"
395.430606786468,9,"S000868"
251.17328841375368,0,"S000869"
277.24987642120817,1,"S000869"
264.6442089962914,2,"S000869"
288.3418584376562,3,"S000869"
303.95275049862954,4,"S000869"
335.1542249374999,5,"S000869"
377.35634385043943,6,"S000869"
343.6374489029503,7,"S000869"
367.87088254174904,8,"S000869"
388.1192359669973,9,"S000869"
295.210501507972,0,"S000870"
321.5977891697648,1,"S000870"
342.55476940451206,2,"S000870"
338.4352941548931,3,"S000870"
359.112173485215,4,"S000870"
399.1635100709799,5,"S000870"
378.7336407743222,6,"S000870"
409.64509593993495,7,"S000870"
467.05329936636866,8,"S000870"
454.12768503541344,9,"S000870"
312.5114941006041,0,"S000871"
310.1202380147538,1,"S000871"
317.6997932600785,2,"S000871"
294.89194169283564,3,"S000871"
315.3598990683971,4,"S000871"
320.67539981460664,5,"S000871"
371.0219673445991,6,"S000871"
366.843298562558,7,"S000871"
439.6614769831846,8,"S000871"
420.96879847905507,9,"S000871"
276.93390401317754,0,"S000872"
265.4119259073419,1,"S000872"
326.71364666610765,2,"S000872"
328.85837410297006,3,"S000872"
286.24523888957367,4,"S000872"
331.56278886149926,5,"S000872"
397.45355409926805,6,"S000872"
394.7396257750607,7,"S000872"
393.6019478979274,8,"S000872"
449.1851753157624,9,"S000872"
269.3653591325594,0,"S000873"
269.4880258904711,1,"S000873"
249.2260904682937,2,"S000873"
287.56330426735565,3,"S000873"
304.71616617097334,4,"S000873"
316.7770788616751,5,"S000873"
318.7779020375439,6,"S000873"
366.7756368183523,7,"S000873"
397.39092301538454,8,"S000873"
410.3656622954641,9,"S000873"
