"reaction","days","subj"
366.33992468421405,8,"S004724"
356.58279323924774,9,"S004724"
249.01362836980869,0,"S004725"
328.6108235014701,1,"S004725"
309.3315782797261,2,"S004725"
314.24019349608125,3,"S004725"
299.09373496697805,4,"S004725"
318.3356683067148,5,"S004725"
343.38839780909524,6,"S004725"
354.67895810378593,7,"S004725"
412.8478298218654,8,"S004725"
327.52633364158646,9,"S004725"
287.23209766850056,0,"S004726"
248.50189433881638,1,"S004726"
288.2469865174756,2,"S004726"
241.39276892444576,3,"S004726"
299.65855101451916,4,"S004726"
233.01805077414576,5,"S004726"
281.3970823954484,6,"S004726"
289.0239244196844,7,"S004726"
277.4288631653682,8,"S004726"
300.445248323518,9,"S004726"
255.26545434811806,0,"S004727"
302.7304315711977,1,"S004727"
242.5872133099918,2,"S004727"
258.4196453591589,3,"S004727"
288.3667503735555,4,"S004727"
267.87709940795486,5,"S004727"
262.9984198538577,6,"S004727"
267.9117449032515,7,"S004727"
307.60750656158524,8,"S004727"
343.81904730254246,9,"S004727"
225.7893878933643,0,"S004728"
241.09945646585692,1,"S004728"
277.62258101353444,2,"S004728"
306.74779297184847,3,"S004728"
277.32829858282446,4,"S004728"
266.2403598852662,5,"S004728"
317.9914268997821,6,"S004728"
302.55568006209796,7,"S004728"
337.9928305969469,8,"S004728"
289.9813047606423,9,"S004728"
261.0818113579827,0,"S004729"
284.9661687915491,1,"S004729"
282.73480022552314,2,"S004729"
299.1856167324387,3,"S004729"
308.1162677199815,4,"S004729"
315.00071660828365,5,"S004729"
303.5770752695404,6,"S004729"
310.66819459144347,7,"S004729"
261.88822756336594,8,"S004729"
336.1660705668828,9,"S004729"
236.89348216258813,0,"S004730"
246.30335637026892,1,"S004730"
263.68069675009514,2,"S004730"
228.5725612870421,3,"S004730"
272.8859476916499,4,"S004730"
314.2655629454089,5,"S004730"
271.900676066139,6,"S004730"
284.9757778379413,7,"S004730"
271.4450279288024,8,"S004730"
331.1007928941613,9,"S004730"
270.9871641483698,0,"S004731"
352.2788185621349,1,"S004731"
303.97950520521437,2,"S004731"
335.99266329703676,3,"S004731"
309.7603136361271,4,"S004731"
264.6239740679095,5,"S004731"
310.78153516095495,6,"S004731"
315.7174770285019,7,"S004731"
315.1359123701449,8,"S004731"
334.78578034793253,9,"S004731"
237.47562500540243,0,"S004732"
243.41846815996283,1,"S004732"
256.7304478847424,2,"S004732"
272.64420070400524,3,"S004732"
262.6042797702884,4,"S004732"
269.46290441647136,5,"S004732"
250.88821097985033,6,"S004732"
270.86698664040614,7,"S004732"
282.7550984654993,8,"S004732"
279.19491264843447,9,"S004732"
237.32947952990352,0,"S004733"
286.60684250560263,1,"S004733"
282.85596535271856,2,"S004733"
320.97890485478916,3,"S004733"
392.26781981458606,4,"S004733"
365.91618483909804,5,"S004733"
396.19034308303327,6,"S004733"
417.69758802609664,7,"S004733"
403.91155328950305,8,"S004733"
461.96377110451203,9,"S004733"
242.3271478125032,0,"S004734"
251.2672946404177,1,"S004734"
283.63498805040075,2,"S004734"
278.21431302512417,3,"S004734"
343.51751312111105,4,"S004734"
347.95936251804255,5,"S004734"
366.59385083709776,6,"S004734"
364.0895551173878,7,"S004734"
374.48127472471344,8,"S004734"
396.49897438844744,9,"S004734"
214.38509789137052,0,"S004735"
199.94113355267916,1,"S004735"
240.75514465098487,2,"S004735"
252.24634140870913,3,"S004735"
272.7850554143407,4,"S004735"
210.87208002082244,5,"S004735"
294.5394597112524,6,"S004735"
260.65947944157455,7,"S004735"
230.18474846498702,8,"S004735"
254.88031572996917,9,"S004735"
256.0132148622162,0,"S004736"
232.31559903430164,1,"S004736"
312.7404765925645,2,"S004736"
251.26439070547383,3,"S004736"
253.83389880640553,4,"S004736"
270.74849662881354,5,"S004736"
312.65764164327027,6,"S004736"
274.91604827307503,7,"S004736"
330.3486542525383,8,"S004736"
291.5173996148872,9,"S004736"
148.89218103385048,0,"S004737"
227.40407185687192,1,"S004737"
198.92695833924896,2,"S004737"
180.2393980063685,3,"S004737"
210.95554118876302,4,"S004737"
238.91678626696194,5,"S004737"
157.90490529053304,6,"S004737"
201.80659719043135,7,"S004737"
232.05045131751615,8,"S004737"
263.83904247090084,9,"S004737"
235.46859671147575,0,"S004738"
258.58340913163175,1,"S004738"
252.95989061384705,2,"S004738"
272.79794698692604,3,"S004738"
274.5642011048633,4,"S004738"
265.05379418559784,5,"S004738"
240.7892956818754,6,"S004738"
273.79698516985275,7,"S004738"
301.49152907408074,8,"S004738"
294.79493763211207,9,"S004738"
196.34229242016795,0,"S004739"
251.29744880935098,1,"S004739"
261.7607389504721,2,"S004739"
231.84027650761087,3,"S004739"
239.66722152383727,4,"S004739"
277.97331114906615,5,"S004739"
274.8259464791577,6,"S004739"
246.37934095040654,7,"S004739"
289.03798823000415,8,"S004739"
288.09989546687103,9,"S004739"
246.16495197059103,0,"S004740"
256.0871623886546,1,"S004740"
247.03909516608758,2,"S004740"
205.26410878516106,3,"S004740"
236.82496887705426,4,"S004740"
257.5077639123191,5,"S004740"
298.0981514821462,6,"S004740"
227.7836466947015,7,"S004740"
306.87621359182225,8,"S004740"
322.2773409653704,9,"S004740"
270.7362581431727,0,"S004741"
293.3632800563546,1,"S004741"
308.0205614810826,2,"S004741"
269.63814567343246,3,"S004741"
356.6829756547066,4,"S004741"
274.92462307741334,5,"S004741"
316.63518662497745,6,"S004741"
276.17724393714064,7,"S004741"
330.17207303688133,8,"S004741"
352.9360051096745,9,"S004741"
311.96776578435083,0,"S004742"
266.4419630779865,1,"S004742"
301.36086596824055,2,"S004742"
341.5811009264,3,"S004742"
325.42150434232354,4,"S004742"
330.986336136174,5,"S004742"
321.3776072833461,6,"S004742"
364.2554902095866,7,"S004742"
374.6723519540602,8,"S004742"
374.23451235049623,9,"S004742"
196.53213997165838,0,"S004743"
226.12513896405065,1,"S004743"
193.46375681042056,2,"S004743"
193.12096976910115,3,"S004743"
241.48352042528023,4,"S004743"
223.57309342871594,5,"S004743"
238.93004029811786,6,"S004743"
218.71439976973792,7,"S004743"
273.0956197208537,8,"S004743"
267.6525177382178,9,"S004743"
204.74165837004986,0,"S004744"
197.25725909256195,1,"S004744"
231.0796460339937,2,"S004744"
205.00393050358838,3,"S004744"
203.92014599675343,4,"S004744"
281.49236142233946,5,"S004744"
251.02697038394885,6,"S004744"
306.1032036043731,7,"S004744"
298.6251620792465,8,"S004744"
314.0699463423245,9,"S004744"
324.9285387573389,0,"S004745"
296.51384514171923,1,"S004745"
350.8100722945713,2,"S004745"
349.85256036833255,3,"S004745"
363.22749490512956,4,"S004745"
316.42999813445573,5,"S004745"
344.9490258874182,6,"S004745"
365.5520866544427,7,"S004745"
371.7302433346721,8,"S004745"
429.66405475065903,9,"S004745"
219.6629924059442,0,"S004746"
256.21817462780587,1,"S004746"
253.56254037445484,2,"S004746"
260.78919158025934,3,"S004746"
309.7297360205668,4,"S004746"
306.79789064578324,5,"S004746"
327.25046027237,6,"S004746"
350.70116659708134,7,"S004746"
294.5133790792063,8,"S004746"
329.83952854636004,9,"S004746"
332.611371985108,0,"S004747"
314.1106229008567,1,"S004747"
307.0562352689169,2,"S004747"
364.81638687024014,3,"S004747"
341.018229955274,4,"S004747"
325.8698743810198,5,"S004747"
379.0388585840603,6,"S004747"
360.2399790300585,7,"S004747"
355.77268921793905,8,"S004747"
361.68173056007277,9,"S004747"
198.15437308546973,0,"S004748"
247.50522581362114,1,"S004748"
248.98012830058067,2,"S004748"
321.118041780954,3,"S004748"
335.4171144908632,4,"S004748"
370.3193118744972,5,"S004748"
368.19070502191636,6,"S004748"
392.2511745172707,7,"S004748"
461.676480153594,8,"S004748"
486.7418602319839,9,"S004748"
254.61717579258038,0,"S004749"
315.0171942964303,1,"S004749"
276.48873555034993,2,"S004749"
274.0914623644424,3,"S004749"
270.13905392117493,4,"S004749"
282.9480064324643,5,"S004749"
308.43889009574775,6,"S004749"
351.6419227613137,7,"S004749"
316.75965942230755,8,"S004749"
278.3553470296623,9,"S004749"
300.0823830112951,0,"S004750"
304.7300461279727,1,"S004750"
346.6891325909399,2,"S004750"
282.05411499334343,3,"S004750"
316.62401383093754,4,"S004750"
387.21228858427037,5,"S004750"
380.3690587401365,6,"S004750"
413.23665414986215,7,"S004750"
446.09052524832515,8,"S004750"
445.579249446607,9,"S004750"
221.41114106918718,0,"S004751"
193.72290088544656,1,"S004751"
273.38766568713254,2,"S004751"
229.48932995319265,3,"S004751"
333.15705104637493,4,"S004751"
277.40076440495824,5,"S004751"
291.27265291983696,6,"S004751"
292.1244131269151,7,"S004751"
379.37722683592796,8,"S004751"
354.2787475784449,9,"S004751"
279.75637847884724,0,"S004752"
262.3576101372085,1,"S004752"
270.5275834173573,2,"S004752"
305.2953590526836,3,"S004752"
297.41678697275904,4,"S004752"
282.30805067495453,5,"S004752"
275.5876151901286,6,"S004752"
280.82867794546587,7,"S004752"
270.02569176482837,8,"S004752"
330.0909623316038,9,"S004752"
261.137350508492,0,"S004753"
200.25070023678083,1,"S004753"
233.68586114060108,2,"S004753"
226.06719457214848,3,"S004753"
292.8806919974756,4,"S004753"
274.64289372071653,5,"S004753"
261.17229679395007,6,"S004753"
328.25490705115004,7,"S004753"
339.0925543597046,8,"S004753"
255.96918588620366,9,"S004753"
308.6902342283478,0,"S004754"
254.45288038876365,1,"S004754"
268.9129682609165,2,"S004754"
253.1651458640554,3,"S004754"
289.2365312001066,4,"S004754"
294.4126737945691,5,"S004754"
263.57985323632334,6,"S004754"
331.2125425114949,7,"S004754"
310.3255728406185,8,"S004754"
317.4878162333935,9,"S004754"
257.272435038876,0,"S004755"
200.323868585858,1,"S004755"
228.26058679729402,2,"S004755"
139.46568332015843,3,"S004755"
227.52339915012269,4,"S004755"
197.42566976066655,5,"S004755"
188.74766018503078,6,"S004755"
231.4322250977675,7,"S004755"
204.664763492756,8,"S004755"
206.87194211012783,9,"S004755"
219.30337867553342,0,"S004756"
247.26907422517817,1,"S004756"
285.9078677414474,2,"S004756"
281.6815541441002,3,"S004756"
287.67697947784217,4,"S004756"
258.0031888960146,5,"S004756"
306.2547680998075,6,"S004756"
293.1448672723448,7,"S004756"
370.0072434457284,8,"S004756"
340.69948586865814,9,"S004756"
195.5743825622541,0,"S004757"
239.42973652623337,1,"S004757"
242.12156043644376,2,"S004757"
227.29360070910127,3,"S004757"
244.92132475190144,4,"S004757"
278.38616834390854,5,"S004757"
294.20354014609575,6,"S004757"
302.91913030937275,7,"S004757"
312.1728581704092,8,"S004757"
328.8200013708221,9,"S004757"
282.3239412282003,0,"S004758"
274.5940039856843,1,"S004758"
272.7237974492681,2,"S004758"
259.3411906002471,3,"S004758"
306.0468638304933,4,"S004758"
298.1132605121777,5,"S004758"
312.4321291091342,6,"S004758"
343.33316082831374,7,"S004758"
349.76177540631596,8,"S004758"
361.74968425892575,9,"S004758"
264.81876281232434,0,"S004759"
244.54516939412818,1,"S004759"
275.6306601797795,2,"S004759"
293.75171204575804,3,"S004759"
310.8880671157489,4,"S004759"
333.76914331279147,5,"S004759"
340.51988811686255,6,"S004759"
337.9582317530587,7,"S004759"
335.32127818027703,8,"S004759"
372.7704369942686,9,"S004759"
218.59463433039593,0,"S004760"
208.57482394188236,1,"S004760"
222.2930516542791,2,"S004760"
272.99096396040983,3,"S004760"
296.0099163018492,4,"S004760"
340.59668167161794,5,"S004760"
283.4578178559657,6,"S004760"
386.57235569904424,7,"S004760"
358.1905054768156,8,"S004760"
399.62663765722397,9,"S004760"
242.63943038959934,0,"S004761"
279.2551617969126,1,"S004761"
243.80733431831013,2,"S004761"
248.21124798373353,3,"S004761"
241.39623583633977,4,"S004761"
256.2914354747784,5,"S004761"
259.97846706585847,6,"S004761"
306.5663425213952,7,"S004761"
269.53045468928497,8,"S004761"
271.5656738395527,9,"S004761"
273.3526816537485,0,"S004762"
277.5525845387401,1,"S004762"
247.55092734770517,2,"S004762"
285.3007986609383,3,"S004762"
335.13071496982985,4,"S004762"
295.26278955159694,5,"S004762"
289.1819613457411,6,"S004762"
322.68061776024297,7,"S004762"
367.8696218042207,8,"S004762"
333.2718777035117,9,"S004762"
278.78143448681175,0,"S004763"
255.0086895365785,1,"S004763"
301.5153399741201,2,"S004763"
280.5184532372077,3,"S004763"
275.28206148528085,4,"S004763"
263.4443661758048,5,"S004763"
269.944901797168,6,"S004763"
248.66015194478035,7,"S004763"
307.1944407021191,8,"S004763"
225.43160055170662,9,"S004763"
233.03067415632447,0,"S004764"
299.9095152861585,1,"S004764"
282.5460791849626,2,"S004764"
299.95239715770845,3,"S004764"
325.96554998634144,4,"S004764"
326.33397665185396,5,"S004764"
285.3780852976012,6,"S004764"
327.13049547404495,7,"S004764"
318.1114889570492,8,"S004764"
261.7149972399254,9,"S004764"
190.10821752788905,0,"S004765"
283.54241851158525,1,"S004765"
237.22608622287336,2,"S004765"
294.0337245662267,3,"S004765"
316.7860347376231,4,"S004765"
309.6320867978867,5,"S004765"
319.7671838653366,6,"S004765"
351.0318247983191,7,"S004765"
376.1363382235374,8,"S004765"
411.7908969190912,9,"S004765"
265.7378346867642,0,"S004766"
220.9880885443152,1,"S004766"
306.99646389015186,2,"S004766"
263.0394984682873,3,"S004766"
300.2133023531378,4,"S004766"
320.0692761476634,5,"S004766"
301.02395337859207,6,"S004766"
322.8081451541571,7,"S004766"
354.98530042696535,8,"S004766"
306.1440263049336,9,"S004766"
256.4167324368022,0,"S004767"
273.8036106318217,1,"S004767"
297.83019567188285,2,"S004767"
267.5076678392535,3,"S004767"
301.953102902062,4,"S004767"
306.9849455985161,5,"S004767"
322.535962172002,6,"S004767"
339.94604055320895,7,"S004767"
316.18403685936397,8,"S004767"
344.4646781186043,9,"S004767"
304.23445351767197,0,"S004768"
308.071597309058,1,"S004768"
382.8981341606536,2,"S004768"
338.57513717208803,3,"S004768"
347.47143405052736,4,"S004768"
387.61600451701406,5,"S004768"
432.7526251213226,6,"S004768"
413.6963806424451,7,"S004768"
465.0830739212967,8,"S004768"
433.556701003418,9,"S004768"
284.02976557226646,0,"S004769"
292.9986576065806,1,"S004769"
376.40137041196533,2,"S004769"
315.87910738423443,3,"S004769"
339.78837562717797,4,"S004769"
394.50314368709303,5,"S004769"
378.2528491388057,6,"S004769"
442.4486673310977,7,"S004769"
467.83317013275473,8,"S004769"
478.6415303696943,9,"S004769"
261.45536056796425,0,"S004770"
271.4563774472501,1,"S004770"
293.7417404158782,2,"S004770"
310.5324647463991,3,"S004770"
322.51621156694546,4,"S004770"
315.53647411567636,5,"S004770"
360.2141054029165,6,"S004770"
363.7943524748954,7,"S004770"
339.9014521339049,8,"S004770"
396.5226006905538,9,"S004770"
360.96922941758464,0,"S004771"
268.35045746106687,1,"S004771"
319.2362362999821,2,"S004771"
337.13639568344394,3,"S004771"
342.6213342342328,4,"S004771"
364.61930930730824,5,"S004771"
412.83234749399344,6,"S004771"
342.13001940459714,7,"S004771"
389.4079756165411,8,"S004771"
409.8974344996216,9,"S004771"
278.70302514692725,0,"S004772"
324.73853365739205,1,"S004772"
288.2630588933781,2,"S004772"
306.7863381797505,3,"S004772"
379.7021888687894,4,"S004772"
393.2790166879185,5,"S004772"
392.64938481864175,6,"S004772"
443.6740401423101,7,"S004772"
447.17790014331536,8,"S004772"
499.73803075650807,9,"S004772"
268.8608590795475,0,"S004773"
224.5244972906784,1,"S004773"
256.8605954136783,2,"S004773"
224.93453102564536,3,"S004773"
275.447582884488,4,"S004773"
289.09716579233947,5,"S004773"
319.8659505256247,6,"S004773"
357.83474226248364,7,"S004773"
345.2583093582172,8,"S004773"
362.7459289571253,9,"S004773"
194.14811433162643,0,"S004774"
198.6571213427343,1,"S004774"
257.9182752934317,2,"S004774"
248.71076710421497,3,"S004774"
280.26052558447924,4,"S004774"
266.1448116522965,5,"S004774"
244.95666361256076,6,"S004774"
257.5437102156602,7,"S004774"
241.92113567974457,8,"S004774"
232.65042829860226,9,"S004774"
276.69117417348167,0,"S004775"
254.62577073289964,1,"S004775"
280.9822455153807,2,"S004775"
288.8486553178903,3,"S004775"
291.7761692361988,4,"S004775"
247.1588188778115,5,"S004775"
292.29075846881335,6,"S004775"
315.34016538948595,7,"S004775"
359.0001532829271,8,"S004775"
259.887510355527,9,"S004775"
321.83289504472236,0,"S004776"
318.4453245320343,1,"S004776"
337.14634630537546,2,"S004776"
316.7860202469301,3,"S004776"
360.0778421200867,4,"S004776"
326.7831415535908,5,"S004776"
410.48303798312816,6,"S004776"
409.57388793187897,7,"S004776"
412.5685556365795,8,"S004776"
408.3735287616039,9,"S004776"
218.49437882637346,0,"S004777"
220.05413114445608,1,"S004777"
244.5724344758744,2,"S004777"
241.53233674587463,3,"S004777"
248.01317901840952,4,"S004777"
310.5858827527149,5,"S004777"
273.3478822533525,6,"S004777"
283.86511089817554,7,"S004777"
308.93750325391954,8,"S004777"
281.7563164776685,9,"S004777"
315.96768876864104,0,"S004778"
288.2227669870838,1,"S004778"
265.6626884605927,2,"S004778"
244.81510025262847,3,"S004778"
242.3767859130178,4,"S004778"
245.2428980782236,5,"S004778"
274.35568194193814,6,"S004778"
201.62862896609562,7,"S004778"
207.8560253803198,8,"S004778"
209.36466681373975,9,"S004778"
293.80576069836354,0,"S004779"
275.44310393896336,1,"S004779"
341.1274775267831,2,"S004779"
313.4725840196668,3,"S004779"
297.2455924534121,4,"S004779"
268.0932237042211,5,"S004779"
298.0631642509573,6,"S004779"
310.43788031115236,7,"S004779"
375.2269030292451,8,"S004779"
361.93828840155817,9,"S004779"
270.23341889595616,0,"S004780"
282.4552838223296,1,"S004780"
297.76480506239005,2,"S004780"
298.016559762687,3,"S004780"
320.57306415213594,4,"S004780"
327.4964070060622,5,"S004780"
320.61557113163127,6,"S004780"
303.22066615664806,7,"S004780"
378.8931063143725,8,"S004780"
352.0180239353479,9,"S004780"
252.24395604058577,0,"S004781"
270.5951494204971,1,"S004781"
304.1500138038273,2,"S004781"
298.0495713566735,3,"S004781"
288.3480635041274,4,"S004781"
320.07361742899207,5,"S004781"
298.63798866808673,6,"S004781"
361.7178400325197,7,"S004781"
341.16530721900443,8,"S004781"
335.28423716649417,9,"S004781"
234.2088171101479,0,"S004782"
233.3171114535465,1,"S004782"
227.35892764238838,2,"S004782"
293.8744643249141,3,"S004782"
244.17499716136035,4,"S004782"
312.1535046205306,5,"S004782"
327.9537655343469,6,"S004782"
317.3372393573992,7,"S004782"
337.7485189332073,8,"S004782"
359.8339483687207,9,"S004782"
200.89392275159977,0,"S004783"
244.3341910364277,1,"S004783"
264.74551798165885,2,"S004783"
256.977926252907,3,"S004783"
242.244659561699,4,"S004783"
338.55312436475623,5,"S004783"
379.24700652871894,6,"S004783"
351.41488788033047,7,"S004783"
372.45281416504474,8,"S004783"
384.78994427503324,9,"S004783"
251.8809178914564,0,"S004784"
251.06196899149612,1,"S004784"
317.6386252890463,2,"S004784"
337.60825091275234,3,"S004784"
299.0133200412371,4,"S004784"
353.29158918317484,5,"S004784"
376.78385909341335,6,"S004784"
386.1972288432913,7,"S004784"
407.4515612855595,8,"S004784"
457.0673360735344,9,"S004784"
250.9946559450052,0,"S004785"
222.0633680257787,1,"S004785"
274.5329089349894,2,"S004785"
265.00347564569176,3,"S004785"
287.48140198615147,4,"S004785"
370.0701411278525,5,"S004785"
330.5029970984114,6,"S004785"
334.86812712663334,7,"S004785"
360.4476860940668,8,"S004785"
356.25325683063255,9,"S004785"
263.541311467053,0,"S004786"
280.33413996001536,1,"S004786"
270.92723421403485,2,"S004786"
286.6171065542996,3,"S004786"
324.9803887847175,4,"S004786"
277.6934838812717,5,"S004786"
277.34284358646994,6,"S004786"
318.27645598662446,7,"S004786"
359.1172959320554,8,"S004786"
378.9618163439876,9,"S004786"
227.3901709089452,0,"S004787"
247.63770407574765,1,"S004787"
255.59219780731226,2,"S004787"
316.82215080987345,3,"S004787"
293.02869351263115,4,"S004787"
272.63685388252145,5,"S004787"
329.2078566595969,6,"S004787"
352.50265384127647,7,"S004787"
305.5558256583269,8,"S004787"
351.23672653102267,9,"S004787"
197.27955507764062,0,"S004788"
216.5798311835006,1,"S004788"
237.71892922540428,2,"S004788"
213.41880417742743,3,"S004788"
216.43519433818616,4,"S004788"
233.70992029814624,5,"S004788"
275.64067869011933,6,"S004788"
251.98147932843966,7,"S004788"
309.54093289164047,8,"S004788"
283.34302115595835,9,"S004788"
254.703632790283,0,"S004789"
256.56816702736484,1,"S004789"
280.19376693054284,2,"S004789"
301.9570413879733,3,"S004789"
337.68780937686086,4,"S004789"
323.1282687024736,5,"S004789"
343.1749178685983,6,"S004789"
330.34704477736375,7,"S004789"
342.63972353716844,8,"S004789"
357.5974208064932,9,"S004789"
297.7050956569002,0,"S004790"
264.64141537108713,1,"S004790"
368.49329590225386,2,"S004790"
338.09403901520915,3,"S004790"
315.7242014218439,4,"S004790"
357.42342023588697,5,"S004790"
346.9241350194379,6,"S004790"
369.5359668634605,7,"S004790"
389.1777462161422,8,"S004790"
409.94168431327944,9,"S004790"
277.9758254680834,0,"S004791"
275.64687349838107,1,"S004791"
236.33643606492834,2,"S004791"
334.40502933365775,3,"S004791"
278.4096266816989,4,"S004791"
299.90163007351833,5,"S004791"
284.1311617439129,6,"S004791"
316.23420493692913,7,"S004791"
302.54421293151785,8,"S004791"
310.85644761421395,9,"S004791"
284.45880183908986,0,"S004792"
302.23623018793813,1,"S004792"
321.11813004360926,2,"S004792"
297.9750260170457,3,"S004792"
335.5873244727074,4,"S004792"
314.89260408654764,5,"S004792"
343.9778683080941,6,"S004792"
328.4117958372858,7,"S004792"
342.14473954888837,8,"S004792"
398.9322582379777,9,"S004792"
196.00505507994936,0,"S004793"
233.40460749453425,1,"S004793"
227.63562092477449,2,"S004793"
262.7817119357557,3,"S004793"
238.85097433946268,4,"S004793"
306.1499203932063,5,"S004793"
298.67214360196243,6,"S004793"
332.05647703963274,7,"S004793"
283.0646766577417,8,"S004793"
324.99689217123034,9,"S004793"
236.03334235241718,0,"S004794"
252.82384676358208,1,"S004794"
263.3302063275761,2,"S004794"
284.9985939333395,3,"S004794"
245.37871506804635,4,"S004794"
265.181556054214,5,"S004794"
262.914265700949,6,"S004794"
293.21604349664716,7,"S004794"
263.18630727842765,8,"S004794"
299.9930907123125,9,"S004794"
234.12232522679884,0,"S004795"
284.6895024582373,1,"S004795"
257.84009214378864,2,"S004795"
269.5976187202664,3,"S004795"
299.5228536426522,4,"S004795"
334.5909411500925,5,"S004795"
293.4654350006033,6,"S004795"
306.5592572996498,7,"S004795"
327.6020358928742,8,"S004795"
318.7388963164227,9,"S004795"
233.67782280482734,0,"S004796"
279.6905918092409,1,"S004796"
291.2524421956135,2,"S004796"
262.98489629384164,3,"S004796"
306.8934248789418,4,"S004796"
268.4051794260107,5,"S004796"
303.30553368214265,6,"S004796"
325.3360258153704,7,"S004796"
311.0633279263355,8,"S004796"
354.462878073695,9,"S004796"
206.83634894151913,0,"S004797"
249.29904748738292,1,"S004797"
227.18380051686762,2,"S004797"
298.4541670675359,3,"S004797"
288.72045925618613,4,"S004797"
345.4724372532686,5,"S004797"
325.98910213261786,6,"S004797"
368.6504765670365,7,"S004797"
373.0610079533292,8,"S004797"
422.3734122233504,9,"S004797"
293.8993459704506,0,"S004798"
261.0607213485562,1,"S004798"
275.9553572560875,2,"S004798"
305.3110524068426,3,"S004798"
305.3291017262256,4,"S004798"
308.6001399942957,5,"S004798"
338.2516296171206,6,"S004798"
400.30932520789815,7,"S004798"
354.47337726679615,8,"S004798"
363.6890443692011,9,"S004798"
270.25887076339865,0,"S004799"
294.8928022347779,1,"S004799"
275.44199703705436,2,"S004799"
280.487515689252,3,"S004799"
368.15304402780237,4,"S004799"
358.46588936842994,5,"S004799"
385.01094912278535,6,"S004799"
343.8119252438554,7,"S004799"
400.4278843727541,8,"S004799"
401.51101746332785,9,"S004799"
219.3464047398449,0,"S004800"
232.98974434360144,1,"S004800"
262.3347370719045,2,"S004800"
241.2933273091697,3,"S004800"
287.3057281879891,4,"S004800"
306.8670256050584,5,"S004800"
320.7155367607425,6,"S004800"
279.07569853997506,7,"S004800"
340.5218150624746,8,"S004800"
359.11843774228174,9,"S004800"
231.70192647770233,0,"S004801"
266.65120431011337,1,"S004801"
275.5462402835545,2,"S004801"
288.26698023814225,3,"S004801"
283.55274444688354,4,"S004801"
232.010395402045,5,"S004801"
285.1722998137021,6,"S004801"
220.4793032454074,7,"S004801"
298.9023576683302,8,"S004801"
301.45293458780264,9,"S004801"
247.2554248840941,0,"S004802"
209.80096917534973,1,"S004802"
216.10476395152736,2,"S004802"
309.6735877802524,3,"S004802"
245.78138310235673,4,"S004802"
296.9318875772703,5,"S004802"
331.558138096121,6,"S004802"
309.97685875134925,7,"S004802"
316.14406578521437,8,"S004802"
320.839814339523,9,"S004802"
229.24173384858867,0,"S004803"
217.15870363824078,1,"S004803"
188.8569980956574,2,"S004803"
200.09654402062662,3,"S004803"
215.35489920139273,4,"S004803"
226.90278966757785,5,"S004803"
189.21141627743913,6,"S004803"
141.56082310443915,7,"S004803"
161.87035871158128,8,"S004803"
97.15395099038719,9,"S004803"
255.99117948545276,0,"S004804"
250.43214943657975,1,"S004804"
213.73185950624426,2,"S004804"
281.0964154559849,3,"S004804"
247.3620072038122,4,"S004804"
317.8170759334941,5,"S004804"
357.0528373704903,6,"S004804"
310.85223491322273,7,"S004804"
366.91908397879445,8,"S004804"
340.06340342294015,9,"S004804"
233.9645576105705,0,"S004805"
263.2174751812986,1,"S004805"
247.3846768923902,2,"S004805"
216.12386000286463,3,"S004805"
243.91144367603349,4,"S004805"
290.4644624425663,5,"S004805"
200.18664296504656,6,"S004805"
233.1764330528162,7,"S004805"
228.5563242926766,8,"S004805"
268.9226291239417,9,"S004805"
220.85373577846437,0,"S004806"
259.43059649681186,1,"S004806"
270.3443973947914,2,"S004806"
328.92742370533705,3,"S004806"
239.78117074982345,4,"S004806"
327.3920752050235,5,"S004806"
353.26739814413315,6,"S004806"
395.50379450814717,7,"S004806"
354.37725400976746,8,"S004806"
389.80212013015966,9,"S004806"
227.842886289686,0,"S004807"
241.08987392190355,1,"S004807"
234.9534802505055,2,"S004807"
224.03569177299943,3,"S004807"
257.89013564434237,4,"S004807"
299.88012481835744,5,"S004807"
209.66761673044283,6,"S004807"
262.3418046001943,7,"S004807"
261.3735748672677,8,"S004807"
287.00344468054533,9,"S004807"
308.9028627811807,0,"S004808"
309.45202314344846,1,"S004808"
281.13332327685254,2,"S004808"
336.5607503694239,3,"S004808"
336.4575833064586,4,"S004808"
320.97579517481006,5,"S004808"
363.03949028819903,6,"S004808"
377.0351614991098,7,"S004808"
363.27478383266237,8,"S004808"
443.3425233240733,9,"S004808"
223.87221978739404,0,"S004809"
217.61263027817836,1,"S004809"
230.56232138228245,2,"S004809"
281.88140433876384,3,"S004809"
255.95753927605568,4,"S004809"
253.23797544152288,5,"S004809"
293.3011845073844,6,"S004809"
283.29646747936334,7,"S004809"
266.8610193846712,8,"S004809"
291.20653917775115,9,"S004809"
257.10228875097505,0,"S004810"
265.3637643274634,1,"S004810"
265.9916858163565,2,"S004810"
253.8021974790422,3,"S004810"
287.9625783106531,4,"S004810"
267.6218775713006,5,"S004810"
256.8251954948033,6,"S004810"
274.44702513780277,7,"S004810"
331.08040849540157,8,"S004810"
279.3831213372793,9,"S004810"
161.66286170671822,0,"S004811"
242.8522904487525,1,"S004811"
262.5878553947016,2,"S004811"
278.79765907917016,3,"S004811"
213.3608198529828,4,"S004811"
250.33145400481553,5,"S004811"
282.8023653307903,6,"S004811"
316.73833604519183,7,"S004811"
324.11145804691535,8,"S004811"
269.7876648977317,9,"S004811"
209.69027674371864,0,"S004812"
276.8258638101278,1,"S004812"
264.2285202004328,2,"S004812"
277.35454302769614,3,"S004812"
